type,fixed acidity,good wine,pH,free sulfur dioxide,density,citric acid,residual sugar,total sulfur dioxide,volatile acidity,sulphates,alcohol,chlorides,quality
0,8.3,False,3.28,16,0.9955,0.39,2.4,107,0.27,0.59,10.3,0.058,5
0,6.8,True,3.29,44,0.9944,0.35,6.4,172,0.24,0.55,10.5,0.048,7
0,8,True,3.14,83,0.9981,0.28,14,197,0.22,0.45,9.8,0.053,6
0,10,False,3.11,34,0.9968,0.42,1.6,181,0.91,0.46,10,0.056,4
0,8.9,False,3.14,13,0.9946,0.34,1.6,176,0.34,0.47,9.7,0.056,5
0,8.9,False,3.13,14,0.9946,0.34,1.4,171,0.33,0.47,9.7,0.056,5
0,8,True,3.14,83,0.9981,0.28,14,197,0.22,0.45,9.8,0.053,6
0,6.7,True,3.32,57,0.9946,0.19,4.7,161,0.18,0.66,10.5,0.046,6
0,7.8,True,3.14,78,0.997,0.28,10.2,186,0.2,0.46,10,0.054,6
0,7.3,True,3.24,22,0.9924,0.31,2.3,104,0.13,0.92,11.5,0.054,7
0,6.6,False,3.24,57,0.9958,0.3,7.8,202,0.28,0.39,9.5,0.049,5
0,7.1,True,3.43,25,0.994,0.3,2.4,122,0.25,0.61,10.5,0.042,6
0,7.6,True,3.12,28,0.9958,0.44,8.3,142,0.36,0.43,10.2,0.255,6
0,7.6,True,3.34,45,0.9984,0.25,13.9,199,0.27,0.5,9.8,0.05,6
0,6.9,True,3.1,34,0.9948,0.28,13.8,137,0.37,0.37,11.6,0.031,6
0,7.4,True,3.15,41,0.9932,0.27,7.3,144,0.21,0.38,11.8,0.031,7
0,8.2,True,3.04,41,0.9952,0.28,8.5,140,0.18,0.37,10.1,0.035,7
0,6.3,True,3.31,35,0.9924,0.21,1.8,163,0.19,0.5,10.3,0.049,6
0,7,True,3.34,38,0.9945,0.22,5.1,168,0.21,0.49,10.4,0.048,6
0,5.8,False,3.09,26,0.9976,0.2,16.05,166,0.33,0.46,8.9,0.047,5
0,5.8,False,3.09,26,0.9976,0.2,16.05,166,0.33,0.46,8.9,0.047,5
0,7.9,False,3.06,37,0.9938,0.31,7.35,154,0.29,0.31,10.8,0.034,5
0,6.6,False,3.38,16,0.9997,0.38,16.05,165,0.31,0.6,9.2,0.058,5
0,8,True,3.18,48,0.994,0.3,2,140,0.19,0.49,9.6,0.053,6
0,8,True,3.08,21,0.9921,0.36,1.2,78,0.2,0.37,10.4,0.032,6
0,8,True,3.03,41,0.9986,0.26,14,248,0.25,0.57,8.7,0.043,6
0,7.2,True,3.06,14,0.9987,0.61,16.2,103,0.2,0.36,9.2,0.043,6
0,7.7,False,3.18,45,0.9991,0.42,14.3,213,0.3,0.63,9.2,0.045,5
0,7.2,True,3.06,14,0.9987,0.61,16.2,103,0.2,0.36,9.2,0.043,6
0,7.7,False,3.18,45,0.9991,0.42,14.3,213,0.3,0.63,9.2,0.045,5
0,7.7,False,3.18,45,0.9991,0.42,14.3,213,0.3,0.63,9.2,0.045,5
0,6.4,False,3.4,34,0.9948,0.32,7.9,124,0.22,0.39,10.2,0.029,5
0,7.2,True,3.06,14,0.9987,0.61,16.2,103,0.2,0.36,9.2,0.043,6
0,7,False,3.2,39,0.993,0.02,1,107,0.53,0.32,9,0.036,5
0,7.3,False,3.37,41,0.9988,0.41,13.6,178,0.24,0.43,9.7,0.05,5
0,7.2,False,3.34,50,1,0.4,17.85,185,0.24,0.42,9.6,0.049,5
0,7.6,False,3.14,24,0.9932,0.4,1.3,112,0.15,0.76,10,0.036,5
0,7.7,False,3.18,45,0.9991,0.42,14.3,213,0.3,0.63,9.2,0.045,5
0,7.6,False,3.18,44,0.9989,0.41,13.7,197,0.33,0.64,9.1,0.045,5
0,6.8,False,3.3,40,1,0.31,18.3,142,0.24,0.41,8.7,0.046,5
0,6.8,False,3.3,40,1,0.31,18.3,142,0.24,0.41,8.7,0.046,5
0,6.8,False,3.14,31,0.9952,0.44,6.5,161,0.35,0.44,9.5,0.056,5
0,7.9,True,2.93,73,0.9969,0.33,10.3,212,0.26,0.49,9.5,0.039,6
0,7.5,True,2.9,53,0.9966,0.67,8.1,166,0.29,0.41,8.9,0.037,6
0,7.5,True,2.9,53,0.9966,0.67,8.1,166,0.29,0.41,8.9,0.037,6
0,7.2,True,3.29,15,0.9976,0.41,8.6,89,0.31,0.64,9.9,0.053,6
0,6.7,True,3.29,41,0.99,0.31,1.9,104,0.44,0.62,12.6,0.03,7
0,10,True,2.72,45,0.9988,0.27,14.1,166,0.23,0.43,9.7,0.033,6
0,7.4,False,2.96,14,0.9942,0.3,7.9,118,0.21,0.34,10.4,0.039,5
0,8.8,True,2.93,26,0.9984,0.35,10.7,183,0.23,0.49,9.1,0.04,6
0,7.8,False,3.01,25,0.9932,0.27,1.2,106,0.34,0.55,10.4,0.04,5
0,7.9,True,2.93,73,0.9969,0.33,10.3,212,0.26,0.49,9.5,0.039,6
0,7.5,True,2.9,53,0.9966,0.67,8.1,166,0.29,0.41,8.9,0.037,6
0,6,False,3.16,16,0.9933,0.35,1.9,120,0.28,0.69,10.6,0.037,5
0,7.9,True,3.12,64,0.9916,0.3,2.7,158,0.37,0.59,12,0.029,7
0,7.2,True,2.93,26,0.9914,0.36,5.7,98,0.36,0.59,12.5,0.038,7
0,7.6,False,3.21,40,0.9966,0.34,9.3,126,0.13,0.39,9.6,0.062,5
0,6.6,False,3.08,54,0.9958,0.36,8.1,180,0.25,0.42,9.2,0.045,5
0,7.1,True,3.04,20,0.9926,0.26,1.3,71,0.18,0.74,9.9,0.041,6
0,7.9,True,2.96,20,0.9939,0.27,8.5,112,0.3,0.46,11.7,0.036,6
0,8.3,True,3.09,21,0.9953,0.3,2.1,153,0.23,0.5,9.6,0.049,6
0,6.8,True,3,27,0.9906,0.3,3.5,135,0.43,0.37,12,0.033,6
0,7.2,True,2.93,26,0.9914,0.36,5.7,98,0.36,0.59,12.5,0.038,7
0,6.6,False,3.08,54,0.9958,0.36,8.1,180,0.25,0.42,9.2,0.045,5
0,7.1,True,3.04,20,0.9926,0.26,1.3,71,0.18,0.74,9.9,0.041,6
0,6.6,True,3.17,54,0.9991,0.29,14.4,177,0.35,0.58,8.9,0.044,6
0,7.3,True,3.24,56,0.9994,0.5,13.7,189,0.22,0.66,9,0.049,6
0,8.1,True,3.03,52.5,0.9976,0.33,11.1,158,0.26,0.49,10.2,0.052,7
0,7.6,False,3.21,40,0.9966,0.34,9.3,126,0.13,0.39,9.6,0.062,5
0,7,False,3.29,27,0.9953,0.19,4.9,127,0.12,0.41,9.4,0.055,5
0,8.2,False,2.97,10,0.9923,0.27,1.7,59,0.37,0.48,10.4,0.028,5
0,7.6,False,3.15,6,0.993,0.36,1.6,106,0.26,0.4,10.4,0.032,4
0,6.3,True,3.16,15,0.9931,0.58,1.4,97,0.2,0.43,10,0.204,6
0,6.3,True,3.16,14,0.9932,0.57,1.4,96,0.22,0.43,10,0.208,6
0,7.1,False,3.05,46,0.9926,0.28,1.6,169,0.25,0.41,10.5,0.052,5
0,7,True,3.23,47,0.9938,0.32,6.8,193,0.27,0.39,11.4,0.047,6
0,8.8,False,3.08,46,0.9966,0.33,9.7,172,0.34,0.4,10.2,0.036,5
0,9.2,True,3.04,49,0.9974,0.34,10.5,228,0.27,0.41,10.4,0.043,6
0,7.1,False,3.24,146.5,0.9924,0.22,2,307.5,0.49,0.37,11,0.047,3
0,9.2,True,2.89,15,0.9948,0.23,6.2,93,0.71,0.34,10.1,0.042,6
0,7.2,False,3,27,0.9964,0.65,8.3,182,0.47,0.35,9.2,0.083,5
0,6.8,True,3.23,25,0.9924,0.36,1.6,87,0.28,0.66,10.3,0.04,6
0,8.8,False,3.08,46,0.9966,0.33,9.7,172,0.34,0.4,10.2,0.036,5
0,9.2,True,3.04,49,0.9974,0.34,10.5,228,0.27,0.41,10.4,0.043,6
0,7.3,True,3.23,34,0.9938,0.27,4.6,172,0.13,0.39,11.1,0.08,7
0,7.2,False,3.33,27,0.9928,0.35,1.2,84,0.16,0.34,9.9,0.031,5
0,6.8,False,3.14,35,0.9959,0.32,7.6,143,0.31,0.38,9,0.052,5
0,8.3,False,2.93,35,1.0001,0.57,15,256,0.36,0.64,8.6,0.052,5
0,6.8,False,3.14,35,0.9959,0.32,7.6,143,0.31,0.38,9,0.052,5
0,8.3,False,2.93,35,1.0001,0.57,15,256,0.36,0.64,8.6,0.052,5
0,6.3,False,3.18,48,0.9968,0.44,11.6,195,0.25,0.52,9.5,0.041,5
0,6,False,3.02,61,0.9932,0.42,1.1,197,0.45,0.4,9,0.051,5
0,8.1,True,2.99,39,0.9954,0.3,7.8,152,0.26,0.58,10,0.049,6
0,6.4,True,3.6,57,0.9992,0.32,12,158,0.22,0.43,9,0.066,6
0,5.7,False,3.02,61,0.9932,0.42,1.1,197,0.45,0.4,9,0.051,5
0,7.2,True,3.34,37,0.9939,0.31,1.4,135,0.19,0.57,10.2,0.046,7
0,6.7,False,3.04,29,0.9952,0.44,6.7,160,0.31,0.44,9.6,0.054,5
0,8,False,2.96,49,0.9996,0.13,17.2,219,0.25,0.46,9.7,0.036,5
0,9.9,False,3.02,34,0.9966,0.46,1.4,185,1.005,0.49,10.2,0.046,4
0,8.1,True,3.01,29,0.9925,0.36,8.2,142,0.31,0.34,13,0.028,7
0,8.1,True,3.37,49,0.996,0.38,4.3,172,0.24,0.74,10.8,0.044,6
0,8,False,2.96,49,0.9996,0.13,17.2,219,0.25,0.46,9.7,0.036,5
0,6.4,False,2.89,66,0.9973,0.28,11.1,169,0.29,0.57,9,0.063,5
0,7.2,False,3.37,16,0.9937,0.33,1.1,63,0.15,0.4,9.9,0.027,5
0,7,True,3.29,22,0.9966,0.32,7.2,89,0.12,0.38,9.2,0.058,6
0,7.4,True,2.96,53,1.0017,0.55,16.6,238,0.32,0.58,8.7,0.056,6
0,8.5,False,2.79,13,0.993,0.31,1,91,0.17,0.37,10.1,0.024,5
0,8.5,False,2.79,13,0.993,0.31,1,91,0.17,0.37,10.1,0.024,5
0,9.5,False,2.9,21,0.9959,0.47,1.3,123,0.21,0.64,9.5,0.039,5
0,8.2,False,3.17,11,0.9958,0.48,1.4,99,0.21,0.57,9.9,0.041,5
0,7.4,True,2.96,53,1.0017,0.55,16.6,238,0.32,0.58,8.7,0.056,6
0,6.8,False,3.19,50,0.9958,0.42,6.9,173,0.31,0.46,9,0.046,5
0,6.8,True,3.03,50,0.9979,0.28,13.3,163,0.27,0.38,8.6,0.076,6
0,7.4,True,3.12,13,0.9941,0.3,8.1,114,0.21,0.35,10.5,0.047,6
0,8,True,3.09,53,0.997,0.35,9.2,186,0.23,0.56,9.5,0.044,7
0,7.6,True,3.43,41,0.9934,0.31,1.4,142,0.2,0.53,10.1,0.047,6
0,6.3,True,3.53,49,0.9927,0.3,3.2,164,0.41,0.79,11.7,0.03,7
0,8.3,True,3.23,32,0.9944,0.43,2.5,116,0.49,0.47,10.7,0.036,6
0,6.3,True,3.53,49,0.9927,0.3,3.2,164,0.41,0.79,11.7,0.03,7
0,7.6,False,3.15,37,0.9963,0.26,4.5,133,0.2,0.42,9.2,0.086,5
0,7.5,False,3.17,33,1.0011,0.26,18.35,139,0.26,0.39,8.8,0.084,5
0,7.5,False,3.17,33,1.0011,0.26,18.35,139,0.26,0.39,8.8,0.084,5
0,6.8,True,3.24,76,0.9959,0.35,7.8,197,0.27,0.43,9.5,0.048,6
0,6.8,False,3.57,35,0.9973,0.37,7,208,0.28,0.55,10.2,0.057,5
0,8.4,True,3.25,30,0.9966,0.27,6.3,143,0.2,0.5,9.1,0.048,6
0,7.9,True,3.19,23,0.9932,0.26,1.2,103,0.33,0.54,10.5,0.044,6
0,7.5,True,3.09,57,0.9984,0.5,12.8,184,0.38,0.46,9,0.042,6
0,7.6,True,3.14,53,0.999,0.3,14.2,212.5,0.2,0.46,8.9,0.056,8
0,7.6,True,3.14,53,0.999,0.3,14.2,212.5,0.2,0.46,8.9,0.056,8
0,7.6,True,3.14,53,0.999,0.3,14.2,212.5,0.2,0.46,8.9,0.056,8
0,7.6,True,3.14,53,0.999,0.3,14.2,212.5,0.2,0.46,8.9,0.056,8
0,7.6,True,3.14,53,0.999,0.3,14.2,212.5,0.2,0.46,8.9,0.056,8
0,8.1,True,3.2,48,1.0006,0.58,16.65,181,0.19,0.62,9.1,0.049,6
0,7.6,True,3.2,27,0.9937,0.41,1.9,151,0.16,0.53,10.1,0.047,6
0,8.1,False,3.12,57,0.9954,0.28,7.7,176,0.22,0.55,10,0.043,5
0,8,True,3.11,63,0.997,0.32,10.4,201,0.22,0.53,9.5,0.043,6
0,7.1,True,3.08,30,0.9912,0.3,3.3,102,0.33,0.31,12.3,0.034,7
0,6.4,False,3.24,5,0.9939,0.27,1.1,110,0.43,0.52,9.1,0.054,4
0,7.6,True,3.14,53,0.999,0.3,14.2,212.5,0.2,0.46,8.9,0.056,8
0,7,False,3.5,17,0.9957,0.28,6.3,103,0.12,0.44,9.6,0.057,5
0,7.4,True,3.13,33,0.9926,0.22,5.25,180,0.3,0.45,11.6,0.053,6
0,7,True,3.34,47,0.9994,0.33,14.6,168,0.28,0.67,8.8,0.043,6
0,8.4,True,3.34,51,1.0004,0.38,11.8,170,0.2,0.82,8.9,0.055,6
0,7,True,3.34,47,0.9994,0.33,14.6,168,0.28,0.67,8.8,0.043,6
0,8.4,True,3.34,51,1.0004,0.38,11.8,170,0.2,0.82,8.9,0.055,6
0,8.4,True,3.34,51,1.0004,0.38,11.8,170,0.2,0.82,8.9,0.055,6
0,7.3,True,3.13,32,1.0002,0.31,17.3,197,0.18,0.46,9,0.055,6
0,6.8,False,3.19,56,0.9922,0.09,1.4,145,0.31,0.46,10,0.04,5
0,6.7,False,3.18,58,0.9922,0.08,1.3,147,0.31,0.46,10,0.038,5
0,7.6,True,3.36,43,0.9934,0.35,1.6,154,0.17,0.69,11.1,0.047,6
0,7.4,True,3.13,33,0.9926,0.22,5.25,180,0.3,0.45,11.6,0.053,6
0,7.4,True,3.42,58,0.9941,0.31,2.4,178,0.26,0.68,10.6,0.043,6
0,7,True,3.34,47,0.9994,0.33,14.6,168,0.28,0.67,8.8,0.043,6
0,8.4,True,3.34,51,1.0004,0.38,11.8,170,0.2,0.82,8.9,0.055,6
0,5.6,True,3.34,16,0.9924,0.31,1.5,84,0.18,0.58,10.1,0.038,6
0,7.2,False,3.52,21,0.9948,0.39,1.8,159,0.15,0.47,10,0.043,5
0,8,True,3.18,27,0.9935,0.33,7.7,98,0.4,0.41,12.2,0.034,7
0,7,True,3.23,20,0.9918,0.56,2,95,0.25,0.53,11,0.035,6
0,7.2,False,3.52,21,0.9948,0.39,1.8,159,0.15,0.47,10,0.043,5
0,6.8,False,3.37,37,0.9924,0.46,1.4,160,0.18,0.45,11.1,0.064,5
0,6.6,True,3.22,38,0.9979,0.22,16.7,133,0.32,0.67,10.4,0.046,6
0,9,False,2.94,14,0.993,0.3,8.1,71,0.55,0.36,11.8,0.026,5
0,6.9,True,3.11,22,0.994,0.39,8,84,0.19,0.66,10.8,0.028,6
0,6.3,True,3.3,28,0.991,0.33,4.7,110,0.41,0.38,12.5,0.023,7
0,9,False,2.94,14,0.993,0.3,8.1,71,0.55,0.36,11.8,0.026,5
0,7,True,3.25,12,0.9922,0.34,2.1,136,0.2,0.46,11.6,0.049,7
0,6.6,True,3.22,38,0.9979,0.22,16.7,133,0.32,0.67,10.4,0.046,6
0,7.7,True,3.19,36,0.9937,0.34,6.4,163,0.26,0.7,11.5,0.05,6
0,6.3,True,3.23,46,0.9928,0.28,1.5,142,0.21,0.42,10.1,0.051,6
0,7.6,True,3.11,45,0.9965,0.39,7.6,215,0.34,0.53,9.2,0.04,6
0,6.3,True,3.23,46,0.9928,0.28,1.5,142,0.21,0.42,10.1,0.051,6
0,8,False,3.07,29,0.9991,0.4,12.4,190,0.43,0.64,9.2,0.168,5
0,7.5,False,3.08,44,0.9948,0.71,1.3,149,0.3,0.42,8.9,0.16,5
0,6.4,False,3.09,5,0.9925,0.4,1.7,60,0.26,0.54,10.1,0.179,5
0,6.9,False,3.13,51,0.9958,0.15,8.1,180,0.32,0.45,8.9,0.046,5
0,8.9,True,3.1,33,0.9962,0.34,7.1,150,0.21,0.45,9.7,0.037,6
0,7.6,True,3.11,45,0.9965,0.39,7.6,215,0.34,0.53,9.2,0.04,6
0,9.5,True,3.06,22,0.9951,0.41,2.3,145,0.42,0.52,11,0.034,6
0,7.6,False,3.14,32,0.9944,0.26,6.5,160,0.29,0.47,10.7,0.042,5
0,6.5,True,3.24,29,0.9916,0.2,1.4,101,0.25,0.54,10.8,0.024,6
0,7.2,False,3.41,50,0.9987,0.33,12.7,183,0.23,0.4,9.8,0.049,5
0,7.9,False,3.25,11,0.9928,0.36,1.6,124,0.35,0.48,11,0.038,5
0,8.8,False,2.97,18,0.9926,0.28,1.1,72,0.2,0.35,10.4,0.018,5
0,5.7,True,3.8,20,0.9934,0.32,1.2,155,0.27,0.41,10.2,0.046,6
0,7.6,False,3.14,32,0.9944,0.26,6.5,160,0.29,0.47,10.7,0.042,5
0,5.5,False,3.34,22,0.9949,0.27,4.6,104,0.14,0.44,9,0.029,5
0,8.7,False,3.08,11,0.9926,0.35,0.6,71,0.24,0.38,10.6,0.042,5
0,6.7,True,3.22,56,0.997,0.45,10.6,212,0.3,0.59,9.5,0.032,6
0,5.5,False,3.34,22,0.9949,0.27,4.6,104,0.14,0.44,9,0.029,5
0,5.6,True,3.34,22,0.9948,0.27,4.8,104,0.13,0.45,9.2,0.028,6
0,7.4,True,2.97,30,0.992,0.34,2.7,107,0.18,0.53,11,0.03,6
0,5.7,True,3.28,22,0.9964,0.04,12.6,115,0.385,0.63,9.9,0.034,6
0,8.7,False,3.08,11,0.9926,0.35,0.6,71,0.24,0.38,10.6,0.042,5
0,8.3,False,3.38,22,0.9982,0.43,9.2,126,0.33,0.47,9.3,0.046,5
0,6.8,False,3.14,28,0.9955,0.44,6.6,156,0.34,0.41,9.6,0.052,5
0,6.8,False,3.14,29,0.9955,0.44,7,155,0.33,0.42,9.5,0.05,5
0,6.3,True,3.39,32,0.9958,0.24,8.45,172,0.28,0.57,9.7,0.031,7
0,11.8,False,2.93,15,0.9997,0.38,11.1,123,0.23,0.55,9.7,0.034,3
0,6.8,False,3.3,41,1.0001,0.27,18.15,146,0.21,0.36,8.7,0.042,5
0,6.8,False,3.3,41,1.0001,0.27,18.15,146,0.21,0.36,8.7,0.042,5
0,8.6,False,3.01,19,0.9918,0.29,4.1,101,0.485,0.38,12.4,0.026,5
0,8.6,False,3.01,19,0.9918,0.29,4.1,101,0.485,0.38,12.4,0.026,5
0,7.3,True,3.07,27,0.9931,0.29,4.6,155,0.29,0.26,10.6,0.029,6
0,6.8,False,3.3,41,1.0001,0.27,18.15,146,0.21,0.36,8.7,0.042,5
0,6.7,True,3.36,20,0.9926,0.31,4.9,151,0.31,0.82,12,0.031,7
0,7.3,False,3.12,45,0.9966,0.37,8.3,227,0.29,0.47,9,0.044,5
0,5.7,False,3.13,31,0.9932,0.46,1.4,169,0.46,0.47,8.8,0.04,5
0,6.8,False,3.22,58,0.9969,0.44,11.5,223,0.28,0.56,9.5,0.04,5
0,6.7,True,3.32,23,0.9925,0.33,1.8,96,0.23,0.4,10.8,0.036,6
0,6.9,False,3.16,34,0.9914,0.25,1.6,132,0.17,0.48,11.4,0.047,5
0,7.6,False,3.6,38,0.996,0.36,2.4,123,0.18,0.46,10.3,0.049,5
0,6.6,True,3.3,51,0.9952,0.28,4.9,180,0.22,0.75,9.5,0.042,6
0,7.8,False,3.15,21,0.9934,0.28,1.8,127,0.27,0.44,9.9,0.05,5
0,7.7,False,3.16,25,0.9939,0.29,4.3,142,0.28,0.39,10.2,0.051,5
0,7.6,False,3.16,26,0.9939,0.29,4.4,146,0.29,0.39,10.2,0.051,5
0,5.7,True,3.44,26,0.9906,0.18,1.4,104,0.32,0.37,11,0.029,6
0,7.1,True,3.22,25,0.9901,0.25,1.6,126,0.33,0.34,12.1,0.03,7
0,7.3,True,3.26,25,0.9948,0.3,1.3,173,0.34,0.51,9.1,0.057,6
0,6.5,True,3.26,31,0.995,0.26,5.2,140,0.19,0.68,9.5,0.04,6
0,6.6,False,3.27,43,0.9953,0.27,5.6,164,0.23,0.76,9.5,0.043,5
0,6.6,False,3.31,57,0.9953,0.29,5.3,189,0.27,0.79,9.8,0.045,5
0,6.6,True,3.3,51,0.9952,0.28,4.9,180,0.22,0.75,9.5,0.042,6
0,7.6,False,3.6,38,0.996,0.36,2.4,123,0.18,0.46,10.3,0.049,5
0,6.8,False,3.3,10,0.9948,0.32,1.6,124,0.36,0.67,9.6,0.039,5
0,7,True,3.52,39,0.9951,0.39,2.1,198,0.22,0.54,10.2,0.055,6
0,5.9,True,3.68,25,0.9931,0.3,1.4,119,0.17,0.72,10.5,0.042,6
0,7.4,False,3.32,17,0.9962,0.32,7.1,117,0.45,0.41,10.4,0.044,4
0,6.8,False,3.3,10,0.9948,0.32,1.6,124,0.36,0.67,9.6,0.039,5
0,7.5,False,3.22,18,0.9959,0.14,10.7,95,0.42,0.33,10.7,0.046,5
0,7.5,True,3.15,25,0.9962,0.32,11.1,119,0.33,0.34,10.5,0.036,6
0,9.4,False,2.85,14,0.9958,0.32,10.7,111,0.3,0.42,10.6,0.029,5
0,7.9,True,3.29,47,0.9948,0.32,1.6,150,0.17,0.76,9.6,0.053,6
0,7.9,True,3.29,47,0.9948,0.32,1.6,150,0.17,0.76,9.6,0.053,6
0,8.2,False,3.14,17,0.994,0.32,1.5,101,0.17,0.58,9.5,0.05,5
0,8.3,True,3.12,48,0.9942,0.31,1.5,153,0.17,0.58,9.4,0.049,6
0,8.7,True,3.22,29,0.9942,0.3,1.6,130,0.15,0.38,9.8,0.046,6
0,7.9,True,3.29,47,0.9948,0.32,1.6,150,0.17,0.76,9.6,0.053,6
0,7.2,False,3.16,51,0.9964,0.19,8,172,0.25,0.44,9.2,0.044,5
0,7.2,False,3.17,53,0.9958,0.19,7.7,176,0.24,0.38,9.5,0.045,5
0,5.3,False,3.34,27,0.9932,0.03,2.7,93,0.76,0.38,9.2,0.043,5
0,6.6,False,2.94,22,0.9986,0.53,15.1,136,0.22,0.35,9.4,0.052,5
0,6.6,False,2.94,22,0.9986,0.53,15.1,136,0.22,0.35,9.4,0.052,5
0,8.4,False,3.4,33,0.9988,0.4,8.9,146,0.28,0.46,9.3,0.048,5
0,6.8,False,3.19,5,0.9953,0.34,6,129,0.32,0.4,9.1,0.05,5
0,6.7,False,3.36,31,0.9983,0.33,12.3,145,0.24,0.4,9.5,0.046,5
0,7.4,True,3.42,72,1,0.36,13.1,163,0.18,0.35,9.1,0.056,6
0,6,False,3.63,43,0.9951,0.3,6.7,153,0.16,0.46,10.6,0.043,5
0,6.7,False,3.36,31,0.9983,0.33,12.3,145,0.24,0.4,9.5,0.046,5
0,6.8,True,3.19,16,0.9906,0.35,2.3,85,0.28,0.56,12.4,0.042,6
0,6.2,False,3.18,28,0.9981,0.3,11.1,237,0.34,0.49,8.7,0.047,5
0,6,False,3.12,35,0.9936,0.15,1.5,128,0.27,0.45,8.8,0.056,5
0,6,False,3.63,43,0.9951,0.3,6.7,153,0.16,0.46,10.6,0.043,5
0,6.8,False,3.19,5,0.9953,0.34,6,129,0.32,0.4,9.1,0.05,5
0,8.5,False,3.02,40,1.0005,0.47,15.2,234,0.24,0.66,9,0.057,5
0,8.1,True,3.16,46,0.9972,0.33,10.2,141,0.24,0.48,10.3,0.048,6
0,7.4,True,3.42,72,1,0.36,13.1,163,0.18,0.35,9.1,0.056,6
0,7.7,True,3.12,59,0.9969,0.31,10.7,186,0.23,0.55,9.5,0.038,6
0,6.5,False,3.3,44,1.0001,0.25,17.1,138,0.22,0.37,8.8,0.05,5
0,6.5,False,3.3,44,1.0001,0.25,17.1,138,0.22,0.37,8.8,0.05,5
0,6.5,False,3.3,44,1.0001,0.25,17.1,138,0.22,0.37,8.8,0.05,5
0,5.7,False,3.38,20,0.9934,0.15,1.9,93,0.33,0.62,9.9,0.05,5
0,7.7,True,3.12,59,0.9969,0.31,10.7,186,0.23,0.55,9.5,0.038,6
0,6.5,False,3.3,44,1.0001,0.25,17.1,138,0.22,0.37,8.8,0.05,5
0,6.8,False,3.14,19,0.9902,0.27,1.2,68,0.2,0.37,11.7,0.034,4
0,7.7,False,3.21,26,0.993,0.32,1.2,117,0.26,0.56,10.8,0.04,5
0,6.4,True,3.43,18,0.9914,0.32,3.1,126,0.2,0.42,12,0.041,6
0,8,False,3.2,14,0.9941,0.36,1.5,122,0.16,0.39,10.3,0.033,4
0,6.8,False,3.05,47,0.9967,0.27,10.7,154,0.25,0.38,9,0.076,5
0,7.7,True,3.19,36,0.9918,0.28,4.9,109,0.39,0.58,12.2,0.035,7
0,6.9,False,3.39,59,0.998,0.33,12.6,173,0.26,0.38,9.9,0.051,5
0,6.8,False,3.05,47,0.9967,0.27,10.7,154,0.25,0.38,9,0.076,5
0,7.7,True,3.19,36,0.9918,0.28,4.9,109,0.39,0.58,12.2,0.035,7
0,6,False,3.2,42,0.9957,0.22,12.15,163,0.28,0.46,10.1,0.048,5
0,6.5,False,3.31,23,0.9986,0.28,12,174,0.43,0.55,9.3,0.056,5
0,9.1,False,3.1,50.5,0.9958,0.38,1.7,344,0.33,0.7,9.5,0.062,5
0,5.9,True,3.43,36,0.9948,0.05,2.6,146,0.5,0.5,9.2,0.054,6
0,6.8,False,3.27,15,0.9918,0.39,1.4,115,0.28,0.72,11.7,0.036,5
0,7,False,3.35,21,0.9923,0.24,1.9,144,0.35,0.38,11,0.04,5
0,7.1,True,3.37,49,0.9998,0.32,16.9,158,0.22,0.38,9.6,0.056,6
0,7.1,True,3.37,49,0.9998,0.32,16.9,158,0.22,0.38,9.6,0.056,6
0,8.3,True,2.99,22,0.9914,0.27,2.1,162,0.24,0.68,11.9,0.03,6
0,6.8,True,3.25,38,0.9939,0.32,7,118,0.26,0.52,10.8,0.041,6
0,7.2,False,3.38,41,0.9966,0.26,7.1,224,0.16,0.55,10.1,0.054,5
0,7.9,True,3.25,31,0.995,0.36,5.9,132,0.18,0.52,10.9,0.058,6
0,7.2,False,3.38,41,0.9966,0.26,7.1,224,0.16,0.55,10.1,0.054,5
0,5.5,False,3.27,19,0.994,0.32,8.7,102,0.24,0.31,10.4,0.06,5
0,7.1,False,3.05,12,0.9972,0.64,13.2,105,0.33,0.39,9.2,0.056,5
0,7.7,False,3.27,31,0.9998,0.35,15.3,117,0.28,0.5,9.6,0.056,5
0,7.7,False,3.27,31,0.9998,0.35,15.3,117,0.28,0.5,9.6,0.056,5
0,7.5,False,3.1,64,0.9982,0.52,13.2,179,0.26,0.46,9,0.047,5
0,6.5,True,3.4,18,0.9924,0.32,2.7,89,0.14,0.74,11.5,0.037,7
0,8.2,True,3.17,53,0.9972,0.32,10.65,145,0.21,0.48,10.2,0.053,6
0,7.2,True,3.4,49,0.997,0.31,10,165,0.2,0.42,9.9,0.054,6
0,7.2,True,3.44,26,0.9954,0.3,6.8,105,0.115,0.4,9.6,0.056,6
0,6.4,False,3.1,20,0.9962,0.2,15.6,142,0.29,0.54,10.6,0.04,5
0,7.1,False,3.05,12,0.9972,0.64,13.2,105,0.33,0.39,9.2,0.056,5
0,6.8,True,3.24,31,0.9921,0.34,5.1,99,0.24,0.46,11.8,0.038,6
0,7,True,3.18,36,0.9905,0.34,3,102,0.24,0.43,12.2,0.035,6
0,7.7,False,3.27,31,0.9998,0.35,15.3,117,0.28,0.5,9.6,0.056,5
0,7,True,3.2,15,0.993,0.33,2.1,76,0.22,0.41,10.6,0.052,6
0,7.5,True,3.27,23,0.9941,0.39,1.9,91,0.18,0.45,10.3,0.054,6
